img.path,H.mode,H.std,S.mode,S.std,V.mode,V.std
../clean_imgs/playboy_imgs/Playboy - 1993-12 - cover.jpeg,41,0.00407577957958,36,0.0034287776798,37,0.00290699419565
../clean_imgs/playboy_imgs/Playboy - 1994-01 - cover.jpeg,37,0.0106462426484,30,0.00756613537669,28,0.00714841391891
../clean_imgs/playboy_imgs/Playboy - 1994-02 - cover.jpeg,0,0.0176720824093,0,0.0167681053281,150,0.00647398130968
../clean_imgs/playboy_imgs/Playboy - 1994-03 - cover.jpeg,27,0.00479948893189,246,0.0080150840804,248,0.00889370869845
../clean_imgs/playboy_imgs/Playboy - 1994-04 - cover.jpeg,63,0.00824725627899,213,0.00496532022953,242,0.00914012268186
../clean_imgs/playboy_imgs/Playboy - 1994-05 - cover.jpeg,30,0.00615952862427,213,0.0076694348827,222,0.00765975890681
../clean_imgs/playboy_imgs/Playboy - 1994-06 - cover.jpeg,122,0.00316268648021,244,0.00256395805627,215,0.00392303988338
../clean_imgs/playboy_imgs/Playboy - 1994-07 - cover.jpeg,34,0.00553259905428,32,0.00314954249188,246,0.00291261775419
../clean_imgs/playboy_imgs/Playboy - 1994-08 - cover.jpeg,32,0.00658270763233,29,0.00399493519217,26,0.00373469595797
../clean_imgs/playboy_imgs/Playboy - 1994-09 - cover.jpeg,77,0.00561136845499,246,0.0073022628203,246,0.00738760922104
../clean_imgs/playboy_imgs/Playboy - 1994-10 - cover.jpeg,46,0.0040786890313,247,0.00622308207676,248,0.00722712883726
../clean_imgs/playboy_imgs/Playboy - 1994-11 - cover.jpeg,41,0.00743809854612,35,0.00567133817822,37,0.00576484808698
../clean_imgs/playboy_imgs/Playboy - 1994-12 - cover.jpeg,47,0.00718058645725,49,0.00373542774469,163,0.0032550606411
../clean_imgs/playboy_imgs/Playboy - 1995-01 - cover.jpeg,30,0.00388174713589,242,0.00602009473369,248,0.00610806373879
../clean_imgs/playboy_imgs/Playboy - 1995-02 - cover.jpeg,57,0.00436028279364,235,0.00339030171745,240,0.0037992449943
../clean_imgs/playboy_imgs/Playboy - 1995-03 - cover.jpeg,53,0.00461091054603,242,0.00325298425741,238,0.0049071921967
../clean_imgs/playboy_imgs/Playboy - 1995-04 - cover.jpeg,57,0.00648011919111,223,0.00296052219346,225,0.00368858734146
../clean_imgs/playboy_imgs/Playboy - 1995-05 - cover.jpeg,135,0.00355592463166,246,0.00337025616318,208,0.00459414068609
../clean_imgs/playboy_imgs/Playboy - 1995-06 - cover.jpeg,148,0.00573726790026,254,0.0130626326427,253,0.0149551825598
../clean_imgs/playboy_imgs/Playboy - 1995-07 - cover.jpeg,62,0.00601650215685,36,0.00352759938687,33,0.00348605914041
../clean_imgs/playboy_imgs/Playboy - 1995-08 - cover.jpeg,121,0.00754291471094,49,0.00636480702087,168,0.00647190585732
../clean_imgs/playboy_imgs/Playboy - 1995-09 - cover.jpeg,53,0.00395739031956,215,0.00315107963979,241,0.00461840676144
../clean_imgs/playboy_imgs/Playboy - 1995-10 - cover.jpeg,56,0.0049459869042,246,0.0105472318828,244,0.0100315436721
../clean_imgs/playboy_imgs/Playboy - 1995-11 - cover.jpeg,56,0.00764077296481,52,0.0049434453249,166,0.0037122182548
../clean_imgs/playboy_imgs/Playboy - 1995-12 - cover.jpeg,1,0.00542708393186,0,0.00438469694927,242,0.00719559844583
../clean_imgs/playboy_imgs/Playboy - 1996-01 - cover.jpeg,43,0.00374459661543,222,0.00606961734593,225,0.00587796512991
../clean_imgs/playboy_imgs/Playboy - 1996-02 - cover.jpeg,30,0.00415494246408,238,0.00503613939509,240,0.0059593715705
../clean_imgs/playboy_imgs/Playboy - 1996-03 - cover.jpeg,6,0.00672824541107,12,0.00586509471759,3,0.00588451931253
../clean_imgs/playboy_imgs/Playboy - 1996-04 - cover.jpeg,70,0.00343737844378,236,0.00665956782177,238,0.00688750622794
../clean_imgs/playboy_imgs/Playboy - 1996-05 - cover.jpeg,69,0.00573625136167,241,0.00333273364231,244,0.00368810049258
../clean_imgs/playboy_imgs/Playboy - 1996-06 - cover.jpeg,45,0.010276209563,49,0.0066532897763,172,0.00879202689976
../clean_imgs/playboy_imgs/Playboy - 1996-07 - cover.jpeg,1,0.00457277614623,1,0.00380354980007,173,0.00522194663063
../clean_imgs/playboy_imgs/Playboy - 1996-08 - cover.jpeg,53,0.00575286429375,207,0.00337888998911,191,0.00460365228355
../clean_imgs/playboy_imgs/Playboy - 1996-09 - cover.jpeg,174,0.00435628928244,254,0.00803345628083,253,0.0088065713644
../clean_imgs/playboy_imgs/Playboy - 1996-10 - cover.jpeg,33,0.00869891047478,32,0.00543206604198,30,0.00598498620093
../clean_imgs/playboy_imgs/Playboy - 1996-11 - cover.jpeg,44,0.00543739553541,169,0.00236527901143,234,0.00339698791504
../clean_imgs/playboy_imgs/Playboy - 1996-12 - cover.jpeg,46,0.00366096105427,164,0.00276917847805,203,0.0027045214083
../clean_imgs/playboy_imgs/Playboy - 1997-01 - cover.jpeg,36,0.0114135527983,32,0.00852464511991,31,0.00963796488941
../clean_imgs/playboy_imgs/Playboy - 1997-02 - cover.jpeg,153,0.00224758335389,250,0.00426522921771,245,0.00493184989318
../clean_imgs/playboy_imgs/Playboy - 1997-03 - cover.jpeg,49,0.0047793709673,49,0.00397034082562,71,0.00279437913559
../clean_imgs/playboy_imgs/Playboy - 1997-04 - cover.jpeg,30,0.00543821370229,32,0.00329003925435,33,0.00351863121614
../clean_imgs/playboy_imgs/Playboy - 1997-05 - cover.jpeg,32,0.00508198235184,29,0.00411496078596,31,0.00402135029435
../clean_imgs/playboy_imgs/Playboy - 1997-06 - cover.jpeg,48,0.00343725341372,241,0.00658256839961,242,0.00767141021788
../clean_imgs/playboy_imgs/Playboy - 1997-07 - cover.jpeg,41,0.00246728956699,187,0.0025212103501,207,0.00329097686335
../clean_imgs/playboy_imgs/Playboy - 1997-08 - cover.jpeg,7,0.0029564963188,1,0.00300985760987,2,0.00240196404047
../clean_imgs/playboy_imgs/Playboy - 1997-09 - cover.jpeg,118,0.00411330163479,160,0.00411981716752,189,0.00552881835029
../clean_imgs/playboy_imgs/Playboy - 1997-10 - cover.jpeg,1,0.00806254148483,1,0.00940118171275,1,0.0101259062067
../clean_imgs/playboy_imgs/Playboy - 1997-11 - cover.jpeg,98,0.0041307862848,240,0.00581118976697,236,0.00632779067382
../clean_imgs/playboy_imgs/Playboy - 1997-12 - cover.jpeg,61,0.00594635121524,66,0.0039633307606,161,0.00502775702626
../clean_imgs/playboy_imgs/Playboy - 1998-01 - cover.jpeg,47,0.00269195204601,33,0.00292879738845,31,0.00371756940149
../clean_imgs/playboy_imgs/Playboy - 1998-02 - cover.jpeg,36,0.00907575618476,241,0.0069355648011,242,0.00686076330021
../clean_imgs/playboy_imgs/Playboy - 1998-03 - cover.jpeg,72,0.00350677059032,179,0.00348982121795,226,0.00393286347389
../clean_imgs/playboy_imgs/Playboy - 1998-04 - cover.jpeg,30,0.00399345811456,0,0.0035179653205,32,0.00318951462395
../clean_imgs/playboy_imgs/Playboy - 1998-05 - cover.jpeg,78,0.00466865021735,255,0.0153055842966,253,0.0146956276149
../clean_imgs/playboy_imgs/Playboy - 1998-06 - cover.jpeg,62,0.00475638359785,252,0.00601568166167,251,0.00663482025266
../clean_imgs/playboy_imgs/Playboy - 1998-07 - cover.jpeg,68,0.00431293109432,41,0.00409308308735,47,0.00339193711989
../clean_imgs/playboy_imgs/Playboy - 1998-08 - cover.jpeg,52,0.00479936320335,207,0.00256118411198,240,0.00328433630057
../clean_imgs/playboy_imgs/Playboy - 1998-09 - cover.jpeg,3,0.00285851885565,228,0.00459686061367,236,0.00558380503207
../clean_imgs/playboy_imgs/Playboy - 1998-10 - cover.jpeg,179,0.00432337494567,61,0.00228813337162,213,0.00357434200123
../clean_imgs/playboy_imgs/Playboy - 1998-11 - cover.jpeg,126,0.00416563684121,242,0.00542648416013,244,0.00637478241697
../clean_imgs/playboy_imgs/Playboy - 1998-12 - cover.jpeg,39,0.00306325568818,170,0.00197915849276,177,0.00339579232968
../clean_imgs/playboy_imgs/Playboy - 1999-01 - cover.jpeg,67,0.00272645638324,130,0.00237279641442,143,0.00202631112188
../clean_imgs/playboy_imgs/Playboy - 1999-02 - cover.jpeg,121,0.00283987494186,141,0.00239321682602,182,0.00385918514803
../clean_imgs/playboy_imgs/Playboy - 1999-03 - cover.jpeg,30,0.00620418367907,33,0.00486156810075,31,0.00407485617325
../clean_imgs/playboy_imgs/Playboy - 1999-04 - cover.jpeg,31,0.00430042250082,245,0.00536517892033,247,0.00596584938467
../clean_imgs/playboy_imgs/Playboy - 1999-05 - cover.jpeg,103,0.0042384644039,126,0.00327069265768,195,0.00389743107371
../clean_imgs/playboy_imgs/Playboy - 1999-06 - cover.jpeg,26,0.00727333966643,0,0.00918542314321,12,0.0057528577745
../clean_imgs/playboy_imgs/Playboy - 1999-07 - cover.jpeg,59,0.00703933555633,60,0.0039791543968,146,0.00300310272723
../clean_imgs/playboy_imgs/Playboy - 1999-08 - cover.jpeg,109,0.00416516140103,73,0.00499464292079,56,0.00500488374382
../clean_imgs/playboy_imgs/Playboy - 1999-09 - cover.jpeg,16,0.00478138634935,0,0.00441548740491,5,0.00385289569385
../clean_imgs/playboy_imgs/Playboy - 1999-10 - cover.jpeg,10,0.00237612985075,254,0.00982170924544,253,0.0105052739382
../clean_imgs/playboy_imgs/Playboy - 1999-11 - cover.jpeg,69,0.00745740858838,73,0.00523592857644,213,0.00681430986151
../clean_imgs/playboy_imgs/Playboy - 1999-12 - cover.jpeg,67,0.00558903999627,88,0.00238497788087,134,0.00323161575943
../clean_imgs/playboy_imgs/Playboy - 2000-01 - cover.jpeg,48,0.00499120960012,50,0.0030172963161,202,0.00311400159262
../clean_imgs/playboy_imgs/Playboy - 2000-02 - cover.jpeg,45,0.00409707147628,40,0.00371218658984,219,0.00276227318682
../clean_imgs/playboy_imgs/Playboy - 2000-03 - cover.jpeg,89,0.00445309467614,226,0.00535678630695,234,0.00713201053441
../clean_imgs/playboy_imgs/Playboy - 2000-04 - cover.jpeg,113,0.0032108228188,245,0.00265271798708,219,0.00278314785101
../clean_imgs/playboy_imgs/Playboy - 2000-05 - cover.jpeg,122,0.00464510917664,255,0.0126410061494,255,0.0117518352345
../clean_imgs/playboy_imgs/Playboy - 2000-06 - cover.jpeg,161,0.00471379468217,73,0.00380374467932,159,0.00566048873588
../clean_imgs/playboy_imgs/Playboy - 2000-07 - cover.jpeg,99,0.00287009449676,254,0.00290793413296,53,0.003530531656
../clean_imgs/playboy_imgs/Playboy - 2000-08 - cover.jpeg,101,0.00377981644124,228,0.00510657345876,231,0.00546713219956
../clean_imgs/playboy_imgs/Playboy - 2000-09 - cover.jpeg,88,0.00665989611298,111,0.00452469894662,167,0.00419069407508
../clean_imgs/playboy_imgs/Playboy - 2000-10 - cover.jpeg,121,0.00540408538654,67,0.00578641192988,72,0.00528089236468
../clean_imgs/playboy_imgs/Playboy - 2000-11 - cover.jpeg,1,0.00564162945375,228,0.00698069762439,231,0.00722411833704
../clean_imgs/playboy_imgs/Playboy - 2000-12 - cover.jpeg,29,0.00380505644716,0,0.00377483479679,5,0.00247624330223
../clean_imgs/playboy_imgs/Playboy - 2001-01 - cover.jpeg,27,0.0057257078588,26,0.00463218707591,26,0.00442962581292
../clean_imgs/playboy_imgs/Playboy - 2001-02 - cover.jpeg,145,0.00399917457253,111,0.00405859714374,178,0.00479261064902
../clean_imgs/playboy_imgs/Playboy - 2001-03 - cover.jpeg,38,0.00407456792891,32,0.00259318924509,225,0.0037974352017
../clean_imgs/playboy_imgs/Playboy - 2001-04 - cover.jpeg,120,0.00540066091344,58,0.00332255847752,113,0.00321626733057
../clean_imgs/playboy_imgs/Playboy - 2001-05 - cover.jpeg,38,0.00588698824868,32,0.00404866458848,222,0.00305478135124
../clean_imgs/playboy_imgs/Playboy - 2001-06 - cover.jpeg,94,0.00571343721822,254,0.00780222145841,253,0.00844330806285
../clean_imgs/playboy_imgs/Playboy - 2001-07 - cover.jpeg,53,0.00574159668759,134,0.00284199556336,177,0.00430908380076
../clean_imgs/playboy_imgs/Playboy - 2001-08 - cover.jpeg,61,0.00477383378893,63,0.00315129035152,201,0.00281085050665
../clean_imgs/playboy_imgs/Playboy - 2001-09 - cover.jpeg,94,0.00232119811699,168,0.0022361848969,235,0.00276084500365
../clean_imgs/playboy_imgs/Playboy - 2001-10 - cover.jpeg,71,0.00326124508865,252,0.00845339894295,251,0.00889736507088
../clean_imgs/playboy_imgs/Playboy - 2001-11 - cover.jpeg,127,0.00448915502056,255,0.00443853018805,254,0.00457427371293
../clean_imgs/playboy_imgs/Playboy - 2001-12 - cover.jpeg,89,0.00412110285833,0,0.00319466553628,165,0.00428440608084
../clean_imgs/playboy_imgs/Playboy - 2002-01 - cover.jpeg,15,0.00424797413871,7,0.00612291740254,8,0.00456381123513
../clean_imgs/playboy_imgs/Playboy - 2002-02 - cover.jpeg,130,0.00528601836413,48,0.0046631526202,55,0.0032522638794
../clean_imgs/playboy_imgs/Playboy - 2002-03 - cover.jpeg,0,0.00736191822216,0,0.00619564624503,35,0.00431194668636
../clean_imgs/playboy_imgs/Playboy - 2002-04 - cover.jpeg,61,0.00417988467962,208,0.0054780789651,207,0.00548784481362
../clean_imgs/playboy_imgs/Playboy - 2002-05 - cover.jpeg,50,0.00350849260576,49,0.00246514682658,238,0.00279162451625
../clean_imgs/playboy_imgs/Playboy - 2002-06 - cover.jpeg,72,0.00399390887469,231,0.00205676606856,169,0.00394531572238
../clean_imgs/playboy_imgs/Playboy - 2002-07 - cover.jpeg,179,0.00414220336825,105,0.00330208963715,199,0.0054992265068
../clean_imgs/playboy_imgs/Playboy - 2002-08 - cover.jpeg,44,0.00436955783516,236,0.00444466806948,241,0.00497387815267
../clean_imgs/playboy_imgs/Playboy - 2002-09 - cover.jpeg,48,0.00476048793644,254,0.00270869140513,252,0.00289123272523
../clean_imgs/playboy_imgs/Playboy - 2002-10 - cover.jpeg,151,0.00490073766559,252,0.0140404012054,251,0.0145354028791
../clean_imgs/playboy_imgs/Playboy - 2002-11 - cover.jpeg,35,0.00705847330391,41,0.0046814661473,39,0.00488464953378
../clean_imgs/playboy_imgs/Playboy - 2002-12 - cover.jpeg,40,0.00818700715899,31,0.00561008416116,28,0.00572484079748
../clean_imgs/playboy_imgs/Playboy - 2003-01 - cover.jpeg,39,0.00605604285374,31,0.00319081242196,32,0.00301917269826
../clean_imgs/playboy_imgs/Playboy - 2003-02 - cover.jpeg,0,0.0142094586045,1,0.0091114109382,139,0.00705305300653
../clean_imgs/playboy_imgs/Playboy - 2003-03 - cover.jpeg,48,0.00349575933069,254,0.00796745810658,252,0.00817552302033
../clean_imgs/playboy_imgs/Playboy - 2003-04 - cover.jpeg,73,0.00451878085732,67,0.0034593383316,250,0.0031203662511
../clean_imgs/playboy_imgs/Playboy - 2003-05 - cover.jpeg,47,0.00449346750975,32,0.00336344703101,35,0.00267930608243
../clean_imgs/playboy_imgs/Playboy - 2003-06 - cover.jpeg,67,0.00448161363602,252,0.00716805504635,250,0.00753266969696
../clean_imgs/playboy_imgs/Playboy - 2003-07 - cover.jpeg,100,0.00468655489385,254,0.00930526480079,252,0.00944717228413
../clean_imgs/playboy_imgs/Playboy - 2003-08 - cover.jpeg,62,0.00476169958711,41,0.00241514691152,49,0.00276666693389
../clean_imgs/playboy_imgs/Playboy - 2003-09 - cover.jpeg,75,0.00753048853949,73,0.00492087798193,76,0.0044483654201
../clean_imgs/playboy_imgs/Playboy - 2003-10 - cover.jpeg,48,0.00486457441002,251,0.00573426065966,250,0.00585687812418
../clean_imgs/playboy_imgs/Playboy - 2003-11 - cover.jpeg,136,0.00455369334668,88,0.00281943799928,223,0.00375300319865
../clean_imgs/playboy_imgs/Playboy - 2003-12 - cover.jpeg,27,0.00366518250667,1,0.00356988166459,170,0.00479055661708
../clean_imgs/playboy_imgs/Playboy - 2004-01 - cover.jpeg,13,0.0275557991117,7,0.0234977267683,8,0.0228429939598
../clean_imgs/playboy_imgs/Playboy - 2004-02 - cover.jpeg,36,0.00328049762174,213,0.00463538104668,222,0.00501906545833
../clean_imgs/playboy_imgs/Playboy - 2004-03 - cover.jpeg,17,0.0083263926208,16,0.00668494775891,26,0.00643465667963
../clean_imgs/playboy_imgs/Playboy - 2004-04 - cover.jpeg,39,0.00437016319484,251,0.007621135097,247,0.0080771157518
../clean_imgs/playboy_imgs/Playboy - 2004-05 - cover.jpeg,67,0.00635833619162,59,0.0034105044324,246,0.00413734605536
../clean_imgs/playboy_imgs/Playboy - 2004-06 - cover.jpeg,91,0.00700942706317,61,0.00561948819086,145,0.00569071760401
../clean_imgs/playboy_imgs/Playboy - 2004-07 - cover.jpeg,75,0.00506101548672,255,0.0153549071401,255,0.0153299458325
../clean_imgs/playboy_imgs/Playboy - 2004-08 - cover.jpeg,34,0.00308132334612,225,0.00305975042284,231,0.003059967421
../clean_imgs/playboy_imgs/Playboy - 2004-09 - cover.jpeg,122,0.00458049867302,247,0.00692940736189,248,0.00771901523694
../clean_imgs/playboy_imgs/Playboy - 2004-10 - cover.jpeg,46,0.00330216949806,247,0.00861006695777,249,0.00888993125409
../clean_imgs/playboy_imgs/Playboy - 2004-11 - cover.jpeg,54,0.00783908832818,60,0.00539306597784,113,0.00386049039662
../clean_imgs/playboy_imgs/Playboy - 2004-12 - cover.jpeg,57,0.00316593353637,87,0.00222262600437,206,0.00278781657107
../clean_imgs/playboy_imgs/Playboy - 2005-01 - cover.jpeg,40,0.00850704219192,43,0.00651624659076,47,0.00544557301328
../clean_imgs/playboy_imgs/Playboy - 2005-02 - cover.jpeg,116,0.00424816133454,247,0.00845344550908,249,0.00881598517299
../clean_imgs/playboy_imgs/Playboy - 2005-03 - cover.jpeg,12,0.00382908806205,254,0.00936698354781,254,0.0112616224214
../clean_imgs/playboy_imgs/Playboy - 2005-04 - cover.jpeg,27,0.0091898534447,13,0.00815045274794,19,0.00537823652849
../clean_imgs/playboy_imgs/Playboy - 2005-05 - cover.jpeg,53,0.00330991554074,251,0.00396929774433,243,0.00458579370752
../clean_imgs/playboy_imgs/Playboy - 2005-06 - cover.jpeg,62,0.00395020190626,41,0.00398495048285,39,0.00383352697827
../clean_imgs/playboy_imgs/Playboy - 2005-07 - cover.jpeg,73,0.00356130045839,249,0.00242845108733,242,0.00379122863524
../clean_imgs/playboy_imgs/Playboy - 2005-08 - cover.jpeg,58,0.00424648169428,255,0.0102720968425,255,0.0104588763788
../clean_imgs/playboy_imgs/Playboy - 2005-09 - cover.jpeg,53,0.00437411665916,255,0.0173522494733,255,0.0175907034427
../clean_imgs/playboy_imgs/Playboy - 2005-10 - cover.jpeg,54,0.0202100556344,147,0.0157116018236,226,0.0148901278153
../clean_imgs/playboy_imgs/Playboy - 2005-12 - cover.jpeg,1,0.00493016513065,254,0.0159521959722,254,0.0157011542469
../clean_imgs/playboy_imgs/Playboy - 2006-01 - cover.jpeg,115,0.0180636867881,151,0.0156086347997,167,0.0153778949752
../clean_imgs/playboy_imgs/Playboy - 2006-02 - cover.jpeg,2,0.00472798757255,1,0.00950301811099,226,0.00348673132248
../clean_imgs/playboy_imgs/Playboy - 2006-03 - cover.jpeg,165,0.010373310186,158,0.00861563626677,115,0.00844128616154
../clean_imgs/playboy_imgs/Playboy - 2006-04 - cover.jpeg,170,0.0191394481808,171,0.0137599008158,169,0.0134452860802
../clean_imgs/playboy_imgs/Playboy - 2006-05 - cover.jpeg,52,0.00595273729414,255,0.0197795368731,255,0.0194887369871
../clean_imgs/playboy_imgs/Playboy - 2006-06 - cover.jpeg,1,0.00740398606285,1,0.00631218776107,1,0.00634036259726
../clean_imgs/playboy_imgs/Playboy - 2006-07 - cover.jpeg,32,0.00742179760709,39,0.00506330933422,42,0.00475523294881
../clean_imgs/playboy_imgs/Playboy - 2006-08 - cover.jpeg,62,0.0207255482674,35,0.0160845611244,198,0.0157964061946
../clean_imgs/playboy_imgs/Playboy - 2006-09 - cover.jpeg,147,0.00751131074503,254,0.0120633933693,254,0.0124331638217
../clean_imgs/playboy_imgs/Playboy - 2006-11 - cover.jpeg,1,0.00775889307261,253,0.0155636752024,253,0.0155724911019
../clean_imgs/playboy_imgs/Playboy - 2006-12 - cover.jpeg,30,0.0050929998979,150,0.00320429657586,166,0.00259210495278
../clean_imgs/playboy_imgs/Playboy - 2007-01 - cover.jpeg,170,0.00729053327814,170,0.00612796051428,170,0.00630808388814
../clean_imgs/playboy_imgs/Playboy - 2007-05 - cover.jpeg,87,0.00432936940342,254,0.0149340154603,254,0.0150443799794
